0.000000000000000000e+00, -2.159000000000000341e+01
1.000000000000000000e+00, -1.598000000000000043e+01
2.000000000000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+00, -3.900000000000000000e+02
4.000000000000000000e+00, -4.000000000000000000e+01
5.000000000000000000e+00, 0.000000000000000000e+00
6.000000000000000000e+00, 0.000000000000000000e+00
7.000000000000000000e+00, 0.000000000000000000e+00
8.000000000000000000e+00, 4.700000000000000000e+02
